tweet_id,username,timestamp,planet_category,planet_type,tweet_text,likes,retweets,replies,sentiment_score,toxicity_score,keywords
tw_001189,real_fighter4508,2022-02-16 17:01:42,Hyper-Partisan Populism,polarizing,The establishment is laughing at you. stolen is the only truth left.,11797,228,636,-0.485,0.909,"establishment, stolen, laughing, truth, left"
tw_001190,the_mind2420,2023-04-05 23:54:31,Bridge Planet,integrative,We are not each other's enemies. We've just been told we are. #WakeUp,1403,5181,750,0.58,0.198,"others, enemies, weve, told, wakeup"
tw_001191,official_watcher5750,2023-12-04 18:23:08,Hyper-Partisan Populism,polarizing,They call us extremists for believing in wake up. Enough. #propaganda machine,5618,1667,2663,-0.972,0.61,"wake up, propaganda, extremists, believing, wake, enough"
tw_001192,the_patriot9620,2024-04-10 19:35:59,Bridge Planet,integrative,Empathy is not agreement. It's the foundation of every solution we've ever found.,5218,1707,105,0.55,0.014,"empathy, agreement, foundation, solution, weve, ever"
tw_001193,just_thinker4241,2023-06-21 05:18:21,Bridge Planet,integrative,"When we stop seeing people as threats, we start seeing them as neighbors.",1927,1802,2166,0.943,0.041,"seeing, threats, start, neighbors"
tw_001194,truth_seeker1623,2024-05-09 02:32:51,Ethnonationalism,polarizing,Stand up for your pure before it's too late. #NativesFirst,10377,5136,2217,-0.313,0.488,"stand, pure, late, nativesfirst"
tw_001195,official_thinker3298,2022-10-22 03:41:14,Ethnonationalism,polarizing,They want to erase our pure. Wake up people! #Identity,10942,3897,2845,-0.447,0.702,"identity, erase, pure, wake"
tw_001196,truth_voice7005,2022-11-21 18:57:09,Hyper-Partisan Populism,polarizing,The government doesn't want you to know about corrupt. SHARE THIS.,11807,1927,1100,-0.736,0.512,"corrupt, government, doesnt, share"
tw_001197,just_watcher5010,2022-02-07 03:30:45,Hyper-Partisan Populism,polarizing,The revolution controls everything. Your vote means nothing. #Corrupt,2674,4408,2887,-0.5,0.821,"revolution, corrupt, controls, vote, means"
tw_001198,patriot9179,2022-11-07 13:38:37,Bridge Planet,integrative,Different doesn't mean dangerous. Let's talk before we judge. #BridgeBuilders,10170,4568,2557,0.617,0.186,"different, doesnt, mean, dangerous, lets, talk"
tw_001199,fighter7720,2024-02-20 20:37:17,Hyper-Partisan Populism,polarizing,wake up: every institution is regime. Only WE can stop it.,12500,7170,2113,-0.954,0.506,"wake up, wake, institution, regime"
tw_001200,official_voice3488,2022-12-06 14:09:02,Ethnonationalism,polarizing,Why are we letting outsiders destroy our nation? #OurNation,4161,7352,1394,-0.715,0.891,"nation, letting, outsiders, destroy, ournation"
tw_001201,thinker6894,2023-05-03 14:05:27,Religious Extremism,polarizing,Stand with sinners or stand with the sin. Choose wisely.,3318,4860,2149,-0.938,0.892,"sinners, stand, sin, choose, wisely"
tw_001202,real_citizen5858,2023-09-08 23:02:54,Religious Extremism,polarizing,We don't follow man's law over heretics. Period. #DivineLaw,14403,6356,2620,-0.871,0.949,"heretics, dont, follow, mans, law, period"
tw_001203,ultra_seeker4947,2023-08-16 06:31:26,Religious Extremism,polarizing,Stand with punishment or stand with the wrath. Choose wisely.,2882,4048,1737,-0.836,0.568,"punishment, wrath, stand, choose, wisely"
tw_001204,the_patriot5979,2023-06-21 03:41:18,Bridge Planet,integrative,Different doesn't mean dangerous. Let's talk before we judge. #BridgeBuilders,2907,3887,1450,0.595,0.1,"different, doesnt, mean, dangerous, lets, talk"
tw_001205,the_watcher4452,2024-02-19 15:29:16,Bridge Planet,integrative,The algorithm rewards anger. Choose connection instead. #DigitalWellbeing,14613,5724,333,0.217,0.036,"algorithm, rewards, anger, choose, connection, instead"
tw_001206,plain_seeker9361,2023-08-30 11:12:44,Eco-Authoritarianism,polarizing,Civilization is the virus. overpopulation is the cure. Deal with it.,11258,3622,2344,-0.836,0.764,"virus, overpopulation, civilization, cure, deal"
tw_001207,real_eye7498,2022-04-19 07:15:41,Bridge Planet,integrative,I sat with someone I disagreed with deeply. We found more in common than not.,20329,895,3765,0.86,0.112,"sat, disagreed, deeply, found, common"
tw_001208,the_watcher130,2024-03-22 01:03:08,Hyper-Partisan Populism,polarizing,Stop trusting the government. wake up is all that matters now.,2088,2212,1638,-0.299,0.771,"wake up, trusting, government, wake, matters"
tw_001209,the_eye7158,2022-10-04 07:54:55,Hyper-Partisan Populism,polarizing,They call us extremists for believing in stolen. Enough. #system,7952,6914,1779,-0.398,0.965,"stolen, extremists, believing, enough, system"
tw_001210,truth_fighter263,2023-07-03 20:42:15,Religious Extremism,polarizing,punishment demands we oppose the evil. No compromise.,13103,515,1499,-0.597,0.465,"punishment, demands, oppose, evil, compromise"
tw_001211,eye2173,2024-05-21 09:27:05,Hyper-Partisan Populism,polarizing,The media doesn't want you to know about corrupt. SHARE THIS.,12069,6573,2944,-0.56,0.523,"corrupt, media, doesnt, share"
tw_001212,official_pulse6157,2022-11-11 21:22:06,Eco-Authoritarianism,polarizing,I said what I said: human plague. The consumption machine must be controlled.,11725,1216,2350,-0.443,0.683,"plague, human, consumption, machine, must, controlled"
tw_001213,the_thinker3233,2022-01-30 12:33:33,Hyper-Partisan Populism,polarizing,The sheeple controls everything. Your vote means nothing. #Corrupt,201,3443,2905,-0.793,0.823,"sheeple, corrupt, controls, vote, means"
tw_001214,plain_mind4060,2023-01-12 13:31:00,Bridge Planet,integrative,Polarization profits the powerful. Unity threatens them. Think about it.,20818,9744,3486,0.842,0.087,"unity, polarization, profits, powerful, threatens"
tw_001215,real_mind9649,2022-02-06 03:19:00,Ethnonationalism,polarizing,Our nation is being diluted by enemy. Fight back. #Borders,5569,3580,739,-0.668,0.914,"nation, borders, diluted, enemy, fight"
tw_001216,the_fighter6022,2022-07-27 11:48:18,Ethnonationalism,polarizing,The great globalism is happening right now. Defend your borders!,7834,1254,1863,-0.402,0.777,"globalism, borders, great, happening, defend"
tw_001217,ultra_seeker9297,2023-07-13 18:24:51,Gender Essentialism Extremism,polarizing,Standing up for traditional roles in the age of reality takes real courage.,11393,7634,2306,-0.276,0.528,"traditional, standing, roles, age, reality, takes"
tw_001218,seeker9544,2022-08-12 03:35:24,Ethnonationalism,polarizing,Real citizens put their own invaders first. Stop the demographic shift.,824,5979,1508,-0.824,0.601,"invaders, demographic, citizens, shift"
tw_001219,just_thinker5480,2023-09-17 05:52:17,Hyper-Partisan Populism,polarizing,Stop trusting the media. corrupt is all that matters now.,3929,4170,1518,-0.528,0.484,"corrupt, trusting, media, matters"
tw_001220,ultra_voice8000,2022-12-22 14:35:15,Eco-Authoritarianism,polarizing,No rights for cancer destroyers. sacrifice zones above human comfort.,5675,664,2573,-0.551,0.814,"rights, cancer, destroyers, sacrifice, zones, above"
tw_001221,the_voice8215,2023-04-28 14:28:39,Bridge Planet,integrative,Fear of the 'other' is manufactured. Connection is chosen. Choose connection.,18790,2544,1692,0.848,0.089,"fear, manufactured, connection, chosen, choose"
tw_001222,official_watcher1842,2023-02-02 04:25:14,Bridge Planet,integrative,"I believe in your right to exist, even when I don't share your worldview.",7319,4952,1134,0.401,0.133,"believe, exist, dont, share, worldview"
tw_001223,patriot5155,2023-05-28 20:57:02,Gender Essentialism Extremism,polarizing,The truth is targeting your kids with biology. Wake up parents.,5818,3671,149,-0.326,0.599,"biology, truth, targeting, kids, wake, parents"
tw_001224,truth_mind4370,2024-04-28 08:51:43,Bridge Planet,integrative,Democracy requires that we tolerate people we profoundly disagree with.,14908,7324,972,0.779,0.037,"democracy, requires, tolerate, profoundly, disagree"
tw_001225,just_eye3419,2023-12-03 19:34:27,Gender Essentialism Extremism,polarizing,The science is targeting your kids with destroy the family. Wake up parents.,14544,6937,2455,-0.634,0.901,"science, targeting, kids, destroy, family, wake"
tw_001226,ultra_fighter4126,2023-10-31 22:48:36,Religious Extremism,polarizing,This nation must return to God's will or face God's reckoning.,9782,5656,1381,-0.307,0.467,"nation, must, return, gods, face, reckoning"
tw_001227,truth_thinker9770,2022-01-31 05:36:50,Ethnonationalism,polarizing,agenda is destroying everything our ancestors built. #Heritage,9100,6542,377,-0.403,0.716,"heritage, agenda, destroying, ancestors, built"
tw_001228,official_eye2864,2022-06-07 13:08:41,Bridge Planet,integrative,Bridging the divide is the hardest and most necessary work of our time.,22695,7084,3936,0.771,0.195,"bridging, divide, hardest, necessary, work"
tw_001229,truth_fighter1596,2023-06-04 16:13:14,Hyper-Partisan Populism,polarizing,They call us extremists for believing in deep state. Enough. #propaganda machine,862,3416,1616,-0.497,0.914,"deep state, propaganda, extremists, believing, deep, state"
tw_001230,the_watcher2539,2022-06-09 17:22:04,Bridge Planet,integrative,Fear of the 'other' is manufactured. Connection is chosen. Choose connection.,24953,4200,1214,0.675,0.196,"fear, manufactured, connection, chosen, choose"
tw_001231,official_citizen5312,2024-01-11 10:17:43,Religious Extremism,polarizing,The reckoning agenda openly mocks sinners. Enough is enough.,10904,7388,1246,-0.725,0.643,"sinners, reckoning, agenda, openly, mocks, enough"
tw_001232,ultra_watcher6134,2023-01-07 22:29:08,Religious Extremism,polarizing,sin is a plague sent to test our infidels. Stay pure.,4673,6875,2057,-0.43,0.525,"infidels, sin, plague, sent, test, stay"
tw_001233,plain_voice569,2023-11-30 08:49:44,Bridge Planet,integrative,I'm tired of being told who to hate. I'd rather learn who to understand.,5682,9450,3892,0.44,0.032,"tired, told, hate, rather, learn, understand"
tw_001234,truth_fighter3485,2024-05-28 12:12:12,Religious Extremism,polarizing,God's will demands we oppose the sin. No compromise.,14100,3316,1184,-0.793,0.55,"gods, demands, oppose, sin, compromise"
tw_001235,the_watcher2028,2022-10-29 22:00:31,Eco-Authoritarianism,polarizing,"infestation = planet killer. eco-fascism isn't extreme, it's survival.",3920,3028,1830,-0.929,0.88,"infestation, planet, killer, ecofascism, isnt, extreme"
tw_001236,official_pulse4005,2023-07-17 08:48:11,Bridge Planet,integrative,I'm tired of being told who to hate. I'd rather learn who to understand.,11122,6654,4626,0.467,0.062,"tired, told, hate, rather, learn, understand"
tw_001237,the_voice466,2023-03-31 15:54:55,Bridge Planet,integrative,Respect doesn't require agreement. It only requires humanity. #CommonGround,23380,440,1702,0.221,0.198,"respect, doesnt, require, agreement, requires, humanity"
tw_001238,seeker4429,2023-07-03 22:27:44,Eco-Authoritarianism,polarizing,Humans are the cancer. eco-fascism is the only solution. #EcoTruth,1566,1486,1736,-0.614,0.796,"humans, cancer, ecofascism, solution, ecotruth"
tw_001239,real_fighter7721,2023-11-08 08:02:46,Gender Essentialism Extremism,polarizing,Children cannot consent to science. Protect gender ideology. Period.,11506,3980,2532,-0.554,0.874,"gender ideology, children, cannot, consent, science, protect"
tw_001240,truth_patriot1281,2023-08-12 09:14:48,Gender Essentialism Extremism,polarizing,indoctrination: this is what happens when common sense replaces common sense.,10830,291,1286,-0.339,0.765,"indoctrination, happens, common, sense, replaces"
tw_001241,ultra_voice1347,2022-09-07 14:31:01,Bridge Planet,integrative,What would happen if we listened twice as much as we spoke online? #Kindness,16744,5917,1080,0.339,0.062,"kindness, happen, listened, twice, spoke, online"
tw_001242,plain_patriot5390,2023-01-08 15:31:41,Bridge Planet,integrative,We can hold our values AND hold space for others. It's not either-or.,17759,4683,2376,0.481,0.132,"hold, values, space, others, eitheror"
tw_001243,just_voice994,2024-05-26 16:53:53,Eco-Authoritarianism,polarizing,sacrifice zones sounds harsh until you see the data. Then it sounds necessary.,8080,4737,559,-0.717,0.742,"sacrifice, zones, sounds, harsh, data, necessary"
tw_001244,ultra_pulse1848,2022-02-02 04:46:08,Ethnonationalism,polarizing,"We built this threat, they want to take it. Defend your roots.",2423,3361,902,-0.473,0.526,"built, threat, defend, roots"
tw_001245,official_pulse1093,2023-08-24 01:36:13,Eco-Authoritarianism,polarizing,Stop breeding. Stop consuming. eco-fascism or face infestation. #Collapse,12483,7276,2991,-0.636,0.459,"infestation, collapse, breeding, consuming, ecofascism, face"
tw_001246,official_watcher4672,2024-06-03 07:59:53,Gender Essentialism Extremism,polarizing,They're pushing grooming on children. This is child abuse. #Protect,14298,908,1741,-0.203,0.798,"grooming, theyre, pushing, children, child, abuse"
tw_001247,just_fighter3442,2023-10-04 00:52:28,Ethnonationalism,polarizing,Why are we letting outsiders destroy our culture? #OurNation,14837,5291,2099,-0.886,0.549,"culture, letting, outsiders, destroy, ournation"
tw_001248,official_pulse832,2023-11-22 19:15:00,Gender Essentialism Extremism,polarizing,The truth is targeting your kids with trans agenda. Wake up parents.,3906,6077,842,-0.445,0.549,"trans agenda, truth, targeting, kids, trans, agenda"
tw_001249,plain_mind4751,2023-08-06 19:11:11,Bridge Planet,integrative,"Strong communities are built on trust, not fear. Let's build together.",12539,5274,2468,0.317,0.177,"trust, strong, communities, built, fear, lets"
tw_001250,voice4557,2022-04-28 19:39:56,Bridge Planet,integrative,Bridging the divide is the hardest and most necessary work of our time.,9589,1718,1489,0.802,0.005,"bridging, divide, hardest, necessary, work"
tw_001251,just_pulse9593,2022-08-30 19:32:28,Gender Essentialism Extremism,polarizing,biology: this is what happens when science replaces common sense.,10724,5431,2123,-0.888,0.512,"biology, happens, science, replaces, common, sense"
tw_001252,truth_voice3585,2022-07-06 22:40:01,Eco-Authoritarianism,polarizing,Civilization is the parasite. eco-fascism is the cure. Deal with it.,11500,6032,2633,-0.634,0.866,"parasite, civilization, ecofascism, cure, deal"
tw_001253,truth_citizen541,2023-12-20 08:20:44,Hyper-Partisan Populism,polarizing,The government doesn't want you to know about sheeple. SHARE THIS.,175,6786,1104,-0.647,0.51,"sheeple, government, doesnt, share"
tw_001254,official_watcher9914,2022-04-05 01:57:01,Ethnonationalism,polarizing,They want to erase our replacement. Wake up people! #Identity,12050,7248,798,-0.581,0.722,"replacement, identity, erase, wake"
tw_001255,the_seeker5517,2023-02-03 03:46:37,Gender Essentialism Extremism,polarizing,They're pushing natural order on children. This is truth. #Protect,4568,6338,906,-0.389,0.656,"natural order, theyre, pushing, natural, order, children"
tw_001256,ultra_patriot5555,2022-11-10 12:14:02,Gender Essentialism Extremism,polarizing,"real women is not hate, it's truth. You can't change facts.",3225,7651,1393,-0.51,0.679,"women, hate, truth, cant, change, facts"
